종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"115440","우리넷","KOSDAQ","우량기업부","6920","-30","-0.43","6980","7040","6880","192147","1336932515","74696500640","10794292"
"046970","우리로","KOSDAQ","벤처기업부","1320","-19","-1.42","1344","1348","1317","689770","915445870","57848998680","43824999"
"082850","우리바이오","KOSDAQ","벤처기업부","2405","-30","-1.23","2435","2445","2390","341354","825375730","116538070090","48456578"
"215360","우리산업","KOSDAQ","우량기업부","8470","-30","-0.35","8620","8620","8430","12951","109924010","77349420610","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","3215","30","0.94","3185","3215","3170","30283","96894660","60722801315","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","1537","-15","-0.97","1548","1552","1531","101510","156157831","106418257291","69237643"
"037400","우리엔터프라이즈","KOSDAQ","중견기업부","1099","-6","-0.54","1105","1114","1093","44787","49162487","28819457254","26223346"
"153490","우리이앤엘","KOSDAQ","우량기업부","715","-1","-0.14","716","728","715","20535","14826478","36808200000","51480000"
"101170","우림피티에스","KOSDAQ","벤처기업부","5340","0","0.00","5400","5400","5280","57932","309243280","72090000000","13500000"
"006980","우성","KOSPI",,"16820","0","0.00","16820","16990","16800","1344","22609900","51973800000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","2980","-20","-0.67","3000","3075","2955","101862","306347130","116437849920","39073104"
"017370","우신시스템","KOSPI",,"7250","-150","-2.03","7400","7400","7180","59224","427759520","132776891500","18314054"
"103840","우양","KOSDAQ","중견기업부","4625","-35","-0.75","4610","4685","4550","501063","2315356077","75694729500","16366428"
"101970","우양에이치씨","KOSDAQ","중견기업부","16990","-1080","-5.98","18300","18300","16660","67343","1162741170","251282252910","14790009"
"046940","우원개발","KOSDAQ","벤처기업부","3250","-50","-1.52","3300","3330","3235","54576","178569756","58741637500","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","1770","0","0.00","1754","1795","1740","171607","304613055","29788349520","16829576"
"065680","우주일렉트로","KOSDAQ","우량기업부","41850","-200","-0.48","42100","42500","41000","14901","618769425","386713711350","9240471"
"105840","우진","KOSPI",,"11910","150","1.28","11960","12450","11880","481072","5844269895","240554249700","20197670"
"018620","우진비앤지","KOSDAQ","중견기업부","960","2","0.21","958","963","950","21804","20900928","27733721280","28889293"
"010400","우진아이엔에스","KOSPI",,"3070","-50","-1.60","3120","3245","3065","7750","24080515","23399540000","7622000"
"457550","우진엔텍","KOSDAQ","중견기업부","23150","-200","-0.86","23400","24100","22950","99382","2317999775","214631497850","9271339"
"049800","우진플라임","KOSPI",,"2180","-5","-0.23","2165","2190","2150","18507","40279465","43600000000","20000000"
"016880","웅진","KOSPI",,"4840","-170","-3.39","4960","5040","4750","660423","3213710917","386847067200","79927080"
"095720","웅진씽크빅","KOSPI",,"1687","-17","-1.00","1704","1717","1683","95069","160722298","194858596695","115505985"
"396470","워트","KOSDAQ","중견기업부","8250","50","0.61","8550","8550","8190","130619","1087458290","132990000000","16120000"
"005820","원림","KOSPI",,"14490","-240","-1.63","14510","14730","14480","243","3544150","33297585300","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","5540","0","0.00","5540","5600","5510","9510","52868035","39304233580","7094627"
"032940","원익","KOSDAQ","우량기업부","7070","-70","-0.98","7190","7190","7030","153761","1090436995","128626136100","18193230"
"240810","원익IPS","KOSDAQ GLOBAL","우량기업부","45600","400","0.88","46400","46400","44550","522042","23658957700","2238225885600","49083901"
"074600","원익QnC","KOSDAQ GLOBAL","우량기업부","22900","50","0.22","23750","23800","22700","456767","10582350875","601995200000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","29250","400","1.39","29050","29850","28500","191232","5576373775","368784000000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","1516","-7","-0.46","1530","1531","1512","48228","73203836","53666257496","35399906"
"217820","원익피앤이","KOSDAQ","중견기업부","2815","-35","-1.23","2855","2855","2690","101901","287436425","133584583585","47454559"
"030530","원익홀딩스","KOSDAQ","중견기업부","11620","400","3.57","11370","11740","10810","3426288","39201612255","897505339220","77237981"
"012620","원일특강","KOSDAQ","우량기업부","8550","0","0.00","8550","8620","8450","2368","20213980","37620000000","4400000"
"136150","원일티엔아이","KOSDAQ","벤처기업부","24000","-500","-2.04","24850","24950","23950","71887","1743947375","201144720000","8381030"
"382840","원준","KOSDAQ","우량기업부","8980","-70","-0.77","9060","9070","8960","12495","112486335","137138797380","15271581"
"336570","원텍","KOSDAQ","기술성장기업부","10040","-150","-1.47","10190","10190","9900","749167","7485606455","903287725880","89968897"
"376980","원티드랩","KOSDAQ","기술성장기업부","4245","-55","-1.28","4300","4340","4220","35534","151356865","41458342530","9766394"
"122830","원포유","KONEX","일반기업부","1563","-39","-2.43","1800","1800","1518","23824","37963470","51191352555","32751985"
"008370","원풍","KOSDAQ","우량기업부","4765","-5","-0.10","4780","4805","4720","8462","40430105","57180000000","12000000"
"008290","원풍물산","KOSDAQ","중견기업부","534","1","0.19","531","547","526","68205","36548438","21730424586","40693679"
"101160","월덱스","KOSDAQ","우량기업부","24350","-150","-0.61","25150","25300","24000","109393","2680432025","402042679550","16510993"
"336060","웨이버스","KOSDAQ","벤처기업부","1124","-9","-0.79","1139","1139","1117","111384","124848189","54126444800","48155200"
"095270","웨이브일렉트로","KOSDAQ","벤처기업부","6320","110","1.77","6210","6400","6120","71196","448057135","94618337920","14971256"
"289930","웨이비스","KOSDAQ","기술성장기업부","9270","-10","-0.11","9350","9350","9020","70376","643811900","116056627110","12519593"
"010600","웰바이오텍","KOSPI",,"545","0","0.00","0","0","0","0","0","49553256815","90923407"
"065950","웰크론","KOSDAQ","중견기업부","2020","-10","-0.49","2030","2040","2005","63072","127451970","57027230040","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","1527","-35","-2.24","1550","1560","1520","102682","157521302","34501276212","22594156"
"043590","웰킵스하이텍","KOSDAQ","중견기업부","689","6","0.88","686","698","683","44726","30690231","18697229018","27136762"
"196700","웹스","KOSDAQ","벤처기업부","1483","15","1.02","1468","1483","1454","30781","45010035","21302025552","14364144"
"069080","웹젠","KOSDAQ GLOBAL","우량기업부","14750","-20","-0.14","14760","14880","14640","47744","702772970","510363039000","34600884"
"053580","웹케시","KOSDAQ","우량기업부","13770","100","0.73","13650","14020","13650","41204","570724150","187771134960","13636248"
"479960","위너스","KOSDAQ","중견기업부","13080","-230","-1.73","13300","13300","13010","6031","79168045","89611080000","6851000"
"377460","위니아에이드","KOSDAQ","관리종목(소속부없음)","4080","0","0.00","0","0","0","0","0","253187202960","62055687"
"044340","위닉스","KOSDAQ","중견기업부","5910","-40","-0.67","5950","5960","5860","18593","109888440","105631941750","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","7190","-70","-0.96","7260","7260","7140","25261","181381140","94923379410","13202139"
"348350","위드텍","KOSDAQ","우량기업부","8980","-160","-1.75","9140","9440","8900","60853","553340640","91448728000","10183600"
"112040","위메이드","KOSDAQ","중견기업부","28900","0","0.00","29250","29350","28650","166532","4819620400","981111158700","33948483"
"101730","위메이드맥스","KOSDAQ","벤처기업부","6990","-90","-1.27","7020","7300","6990","73618","524541310","585784969140","83803286"
"123420","위메이드플레이","KOSDAQ","우량기업부","10430","130","1.26","10250","11630","10250","984713","10739104125","119630452060","11469842"
"065370","위세아이텍","KOSDAQ","벤처기업부","7230","-60","-0.82","7290","7370","7130","40113","289747250","53385987420","7383954"
"140660","위월드","KONEX","일반기업부","1198","27","2.31","1199","1199","1198","6","7189","2979727896","2487252"
"038620","위즈코프","KOSDAQ","벤처기업부","604","-3","-0.49","607","608","599","164158","99045163","45740596860","75729465"
"299900","위지윅스튜디오","KOSDAQ","중견기업부","902","-36","-3.84","944","950","902","556048","510122474","154286093368","171048884"
"036090","위지트","KOSDAQ","중견기업부","724","-6","-0.82","730","734","719","327769","237798820","85716013616","118392284"
"459100","위츠","KOSDAQ","중견기업부","6420","-160","-2.43","6670","6670","6300","124450","796570880","81161640000","12642000"
"136540","윈스테크넷","KOSDAQ","우량기업부","12700","60","0.47","12690","12780","12500","27653","349453320","155952774200","12279746"
"097800","윈팩","KOSDAQ","중견기업부","549","-18","-3.17","570","570","542","1357023","752068788","63931175721","116450229"
"192390","윈하이텍","KOSDAQ","우량기업부","2675","-45","-1.65","2730","2730","2675","21006","56478020","29511212575","11032229"
"008600","윌비스","KOSPI",,"352","2","0.57","349","356","348","169434","59407245","23667085728","67236039"
"335870","윙스풋","KOSDAQ","중견기업부","2415","-55","-2.23","2475","2550","2410","83343","204877295","40452392295","16750473"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","1168","18","1.57","1147","1171","1142","165628","192057017","58786523904","50330928"
"033270","유나이티드제약","KOSPI",,"20100","-100","-0.50","20100","20300","20050","36039","725382075","328309822200","16333822"
"014830","유니드","KOSPI",,"76300","-400","-0.52","76500","76600","75100","22520","1705724300","516367880000","6767600"
"446070","유니드비티플러스","KOSPI",,"3935","-15","-0.38","3950","3950","3905","2369","9319545","41755131025","10611215"
"036200","유니셈","KOSDAQ","우량기업부","9480","-220","-2.27","9850","9880","9430","589891","5634132780","290696834040","30664223"
"018000","유니슨","KOSDAQ","중견기업부","1133","19","1.71","1114","1133","1107","923137","1033754117","193417617129","170712813"
"000910","유니온","KOSPI",,"4625","5","0.11","4620","4655","4545","74835","344714146","72203737875","15611619"
"047400","유니온머티리얼","KOSPI",,"1476","0","0.00","1476","1490","1449","65879","96136409","61992000000","42000000"
"203450","유니온바이오메트릭스","KOSDAQ","벤처기업부","3275","-10","-0.30","3260","3295","3220","24196","78589495","46108747925","14079007"
"011330","유니켐","KOSPI",,"1536","0","0.00","1536","1545","1522","88728","135790687","142969340928","93078998"
"077500","유니퀘스트","KOSPI",,"7220","-80","-1.10","7550","7700","7030","852756","6229731500","155952736440","21600102"
"011320","유니크","KOSDAQ","우량기업부","4000","-40","-0.99","4040","4045","3965","47350","188469170","77282780000","19320695"
"086390","유니테스트","KOSDAQ","중견기업부","20900","-200","-0.95","21350","21500","20050","395441","8187681925","441703233400","21134126"
"241690","유니테크노","KOSDAQ","우량기업부","3285","-55","-1.65","3345","3350","3280","126944","419342035","80386269210","24470706"
"142210","유니트론텍","KOSDAQ","우량기업부","6580","0","0.00","6550","6620","6410","280845","1834485155","138246267180","21010071"
"121060","유니포인트","KONEX","일반기업부","719","29","4.20","719","719","719","2","1438","4300820730","5981670"
"389680","유디엠텍","KOSDAQ","기술성장기업부","659","4","0.61","657","664","650","298177","196109389","27409434435","41592465"
"088340","유라클","KOSDAQ","벤처기업부","17180","110","0.64","17020","17490","16840","41923","723673095","74871608240","4358068"
"048430","유라테크","KOSDAQ","우량기업부","8560","-80","-0.93","8640","8730","8450","47805","410231475","98611200000","11520000"
"206650","유바이오로직스","KOSDAQ","기술성장기업부","14130","310","2.24","13870","14130","13790","158283","2214304365","517500454680","36624236"
"089850","유비벨록스","KOSDAQ","우량기업부","6150","-50","-0.81","6180","6230","6130","106483","657251890","90590723850","14730199"
"495810","유비씨","KONEX","일반기업부","13120","0","0.00","0","0","0","0","0","32800000000","2500000"
"084440","유비온","KOSDAQ","기술성장기업부","1048","-28","-2.60","1076","1076","1012","39434","41456864","20659014400","19712800"
"032620","유비케어","KOSDAQ","중견기업부","4315","15","0.35","4320","4350","4290","185046","799554534","225230654785","52197139"
"264450","유비쿼스","KOSDAQ","우량기업부","9240","10","0.11","9170","9250","9160","10547","97099375","137845858920","14918383"
